lat,lng
42.279535411155734,-83.74736309051514
42.27933696186112,-83.74081313610077
42.28298832883363,-83.74097943305969
42.283162954126055,-83.73565793037415
42.28519889056776,-83.73511075973511
42.28721095024491,-83.72126519680023
42.29044915986708,-83.71976315975189
42.290536462233746,-83.71862053871155
42.29284993085989,-83.71921062469482
42.292373752153026,-83.7222307920456
42.29566327991435,-83.72672080993652
42.29028645967908,-83.73726725578308
42.28998089965364,-83.73791635036469
42.28970311652605,-83.73825430870056
42.28738953231834,-83.74264240264893
42.28540525862036,-83.74703049659729
42.27951953523516,-83.74739527702332
